"","GEOID","NAME","label","estimate","measure_type"
"203","4815420","Coupland Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Females 18 to 24 years",NA,"percent"
"204","4815420","Coupland Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",0,"percent"
"205","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school",6.5,"percent"
"206","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Nursery school, preschool",16.9,"percent"
"207","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",3.5,"percent"
"208","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",8.8,"percent"
"209","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",3.6,"percent"
"210","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",4.4,"percent"
"211","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",1.4,"percent"
"212","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!College, undergraduate",9.1,"percent"
"213","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Graduate, professional school",14.6,"percent"
"214","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population enrolled in college or graduate school",10,"percent"
"215","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",10.8,"percent"
"216","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",8.8,"percent"
"217","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 to 4 years",NA,"percent"
"218","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",19,"percent"
"219","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 5 to 9 years",NA,"percent"
"220","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",5.3,"percent"
"221","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 10 to 14 years",NA,"percent"
"222","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",4.2,"percent"
"223","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 15 to 17",NA,"percent"
"224","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 15 to 17!!15 to 17 year olds enrolled in school",1,"percent"
"225","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 19 years",NA,"percent"
"226","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",6.3,"percent"
"227","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 20 to 24 years",NA,"percent"
"228","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",7.1,"percent"
"229","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 25 to 34 years",NA,"percent"
"230","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",13.9,"percent"
"231","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 35 years and over",NA,"percent"
"232","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 35 years and over!!35 years and over enrolled in school",13.9,"percent"
"233","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years",NA,"percent"
"234","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Enrolled in college or graduate school",7.5,"percent"
"235","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Males 18 to 24 years",NA,"percent"
"236","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",7.5,"percent"
"237","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Females 18 to 24 years",NA,"percent"
"238","4816620","Del Valle Independent School District, Texas","Estimate!!Percent in private school!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",7.5,"percent"
"239","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school",18.9,"percent"
"240","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Nursery school, preschool",73.5,"percent"
"241","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",12.8,"percent"
"242","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",15.6,"percent"
"243","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",13.2,"percent"
"244","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",12.9,"percent"
"245","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",12,"percent"
"246","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!College, undergraduate",19.6,"percent"
"247","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 years and over enrolled in school!!Graduate, professional school",27.8,"percent"
"248","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population enrolled in college or graduate school",22.4,"percent"
"249","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",23.5,"percent"
"250","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",21.2,"percent"
"251","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 to 4 years",NA,"percent"
"252","4817760","Eanes Independent School District, Texas","Estimate!!Percent in private school!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",74.1,"percent"
